"geoid","pop","jobs","lat","lon"
"481130078252","1027","3","32.892104","-96.729944"
"481210201252","1450","77","33.225767","-96.923101"
"483671402022","1684","1049","32.744331","-97.7731"
"482511302123","1776","38","32.499156","-97.446391"
"480850320152","856","173","33.028308","-96.679244"
"481130091052","2609","25","32.737627","-96.694648"
"481130137293","1727","865","32.949334","-96.885541"
"481130178052","2474","420","32.78632","-96.64302"
"481130141212","1447","113","32.959653","-96.953481"
"481130136112","1300","899","32.972406","-96.816233"
"481210215302","2240","146","33.076678","-96.883502"
"484391115621","1380","74","32.645399","-97.071588"
"481130190513","1517","108","32.977327","-96.619047"
"484391139472","1588","13","32.906541","-97.275218"
"481130190264","1701","646","32.937525","-96.644457"
"481130118013","2018","8","32.725197","-96.641585"
"481130192152","986","846","32.956866","-96.765395"
"480850303075","2098","389","33.275621","-96.740848"
"484391114024","820","70","32.645341","-97.17895"
"484391115541","2180","79","32.658946","-97.051301"
"481130167111","2421","45","32.660941","-96.772807"
"480850303074","1606","255","33.328048","-96.765182"
"481130164171","2546","116","32.650563","-97.033112"
"481130119012","3152","218","32.743178","-96.652653"
"484391137142","2003","1092","32.946559","-97.083592"
"484391110202","1003","223","32.632183","-97.35126"
"481130131072","1142","1","32.893821","-96.770541"
"480850317084","1126","4145","32.993561","-96.796471"
"481210216122","1314","106","33.001409","-96.904235"
"483970404112","1020","525","32.958254","-96.3169"
"481130042012","1821","1369","32.752527","-96.824937"
"481130141243","1921","24803","32.910173","-96.983439"
"484391014011","1133","38","32.750759","-97.237539"
"484391139123","2063","1146","32.94344","-97.200939"
"484391136233","1396","844","32.862746","-97.111481"
"481130060022","2131","153","32.693749","-96.830112"
"484391103011","1600","1817","32.788991","-97.26944"
"484391131171","1565","77","32.772886","-97.099727"
"484391139203","2454","636","32.889682","-97.267219"
"480850313301","2170","111","33.04169","-96.572576"
"481130178183","753","347","32.79626","-96.621127"
"481130071025","734","233","32.841239","-96.824877"
"484391134042","1751","260","32.825608","-97.169194"
"480850316363","1414","250","33.067835","-96.755561"
"481130015042","804","281","32.803913","-96.772245"
"481130112011","1209","46","32.655923","-96.811387"
"481210205082","1049","38","33.239818","-97.12931"
"480850305091","1324","166","33.124258","-96.791641"
"484391107053","1435","258","32.775746","-97.467058"
"481130142081","1296","10502","32.864243","-96.936937"
"484391022011","1684","234","32.750214","-97.407855"
"484391131191","946","130","32.782553","-97.087503"
"484391139441","3158","77","32.948919","-97.274433"
"481130136261","1490","1120","32.931973","-96.815449"
"481210217172","1220","32","33.045885","-97.040825"
"484391139082","1475","485","32.933393","-97.159497"
"481210202072","1648","139","33.353407","-97.191272"
"481130181294","865","474","32.837296","-96.611793"
"484391057032","2064","1010","32.651497","-97.36064"
"481210217561","1973","467","32.992531","-97.067542"
"480850316282","844","20","33.053636","-96.724388"
"483970405102","1338","1118","32.8868","-96.479892"
"481130124001","1690","114","32.82473","-96.688796"
"481130004052","1084","624","32.815283","-96.820669"
"483671407143","2341","1722","32.743381","-97.626177"
"484391133022","1246","1283","32.804825","-97.225073"
"484391136193","1980","40","32.816577","-97.14342"
"481130181542","3255","52","32.979264","-96.56362"
"480850303013","2884","110","33.238946","-96.684244"
"484391138162","1581","134","32.917231","-97.236276"
"484391140063","2099","320","32.85213","-97.364997"
"481210215122","1779","100","33.096082","-97.077939"
"484391141121","2611","25","32.977033","-97.387485"
"481210217201","1435","219","33.068377","-97.051781"
"484391115304","2048","584","32.670011","-97.157343"
"484391216122","956","115","32.752283","-97.159178"
"480850302012","2705","914","33.256353","-96.582992"
"483970404072","837","68","32.953233","-96.397918"
"484391136223","1491","98","32.874778","-97.134602"
"481210216111","1455","170","32.99279","-96.892798"
"480850313083","1800","1921","33.033736","-96.524063"
"481130042021","1323","205","32.752093","-96.850635"
"480850305332","1728","17","33.127311","-96.782737"
"483970403011","1396","434","32.915276","-96.513626"
"480850305102","1371","160","33.133824","-96.774566"
"481210212033","925","1430","33.194589","-97.10433"
"481130165131","1142","1462","32.64459","-96.935021"
"481130004082","1358","117","32.816866","-96.824228"
"481130141321","689","9","32.944677","-96.948336"
"481390602202","1293","11","32.492652","-96.963145"
"481130080004","1012","96","32.84126","-96.733347"
"481130136211","1263","245","32.964079","-96.806786"
"480850304103","2427","8122","33.15665","-96.830374"
"481130130113","1481","994","32.877152","-96.692572"
"481130127013","2142","7","32.84643","-96.678247"
"481130181262","1283","15","32.861371","-96.633222"
"481130092031","1350","257","32.738584","-96.677743"
"480850306081","1396","588","33.194085","-96.645336"
"481210216381","1732","39","32.999064","-96.868292"
"481390602072","1568","595","32.508493","-96.794382"
"480850316262","1232","82","33.023694","-96.73776"
"484391110181","1038","423","32.574675","-97.393725"
"481130126012","1706","84","32.849031","-96.661518"
"480850316801","1278","129","33.096846","-96.767305"
"484391135192","2179","67","32.878169","-97.088036"
"480850314253","1795","30","33.088496","-96.634109"
"484391219072","2047","5","32.722019","-97.05431"
"481130167102","2424","0","32.663","-96.765169"
"481210203224","2814","1757","33.028943","-97.227"
"484391132142","2031","64","32.878284","-97.232607"
"480850305491","1667","256","33.166864","-96.677051"
"481130078302","1004","30","32.868331","-96.758568"
"481130078152","2073","85","32.875198","-96.757356"
"481130085001","2768","1109","32.767622","-96.692345"
"483970403041","2380","3046","32.910439","-96.459132"
"480850317232","997","1","33.009034","-96.825868"
"480850316704","22","9678","33.075061","-96.83841"
"483970401031","1800","548","32.957931","-96.469749"
"480850320173","1575","86","32.997597","-96.644344"
"484391115255","0","0","32.679904","-97.129633"
"481130111013","1967","370","32.651266","-96.84553"
"481130078122","1274","247","32.886167","-96.743858"
"480850305472","1983","231","33.216863","-96.712675"
"481210205055","1097","15","33.239897","-97.110743"
"481210201172","1368","252","33.322185","-96.998773"
"484391110262","3409","10","32.624324","-97.362467"
"480850302021","2930","474","33.34017","-96.643173"
"481130173082","1704","134","32.748392","-96.551857"
"480850316135","767","657","33.046519","-96.737112"
"481130144061","1952","1036","32.818821","-96.981755"
"484391113111","1529","75","32.590412","-97.094965"
"480850305352","1882","335","33.193828","-96.690841"
"481210217452","1279","56","33.030503","-97.006212"
"483671403002","1765","1833","32.747418","-97.808437"
"481130185052","1528","8","32.905637","-96.714689"
"481130160021","1201","62","32.741453","-96.998609"
"481130111042","2255","48","32.657995","-96.835242"
"483970404082","1865","1092","32.917983","-96.380282"
"484391135101","3316","580","32.842433","-97.072181"
"483671405031","2404","281","32.831544","-97.795569"
"480850305502","1725","358","33.162589","-96.667392"
"480850316342","692","16","33.060055","-96.724769"
"481130141262","1631","111","32.959043","-97.001721"
"480850314121","3951","1242","33.137916","-96.643407"
"484391142074","1313","73","32.819546","-97.491705"
"484391065183","1073","156","32.821017","-97.058703"
"481390609004","2477","617","32.378134","-97.013347"
"484391115671","2611","2606","32.615603","-97.126762"
"480850313191","888","27","33.015028","-96.549041"
"482511304162","2317","160","32.467633","-97.20361"
"481130164192","2849","3445","32.70132","-97.01888"
"480850316682","2036","3791","33.034436","-96.821319"
"481130192122","1901","0","32.935056","-96.759642"
"481210216212","1863","186","33.003937","-96.915278"
"484391115513","2052","782","32.60857","-97.121797"
"481130162011","2532","108","32.724671","-97.000028"
"480850305201","2933","82","33.182929","-96.79103"
"481210216152","1430","167","32.99089","-96.884706"
"484391109061","1678","402","32.66448","-97.469525"
"481130078211","1483","48","32.8723","-96.755291"
"480850313351","1986","94","32.987379","-96.599704"
"484391110271","2512","225","32.605118","-97.325073"
"481130167073","1467","147","32.609523","-96.789609"
"484391141102","3482","149","32.93712","-97.386673"
"484391059012","2291","330","32.67645","-97.315297"
"481130181341","2531","39","32.896891","-96.527059"
"481130091011","1967","526","32.759175","-96.691641"
"482511302121","1597","56","32.540938","-97.451124"
"481130205001","1413","3722","32.780083","-96.862598"
"481210217302","2274","318","33.014205","-97.023434"
"484391132174","1463","441","32.839531","-97.219942"
"481130130102","1245","2","32.871013","-96.687273"
"481130166161","1756","1335","32.572875","-96.950191"
"484391141122","2019","118","32.984087","-97.396973"
"481130141582","1361","125","32.867063","-96.98917"
"481390602182","1731","54","32.474218","-96.768192"
"481130152081","2101","13","32.791296","-96.973707"
"481130122062","2007","315","32.789521","-96.707043"
"481130006053","925","384","32.806894","-96.804582"
"481130045001","1431","57","32.737929","-96.87163"
"484391055162","1122","45","32.630823","-97.391137"
"484391004021","1296","17","32.786301","-97.361574"
"484391114022","1731","35","32.645908","-97.171586"
"481130084021","2289","8","32.776655","-96.708585"
"484391110312","1369","108","32.618932","-97.418324"
"482511302152","5106","1468","32.526231","-97.361678"
"484391142063","883","128","32.837469","-97.533923"
"484391134032","1371","2595","32.828316","-97.194175"
"481130156003","1720","167","32.754338","-96.97896"
"484391065222","2961","395","32.772675","-97.206718"
"481130136302","1271","20","32.944772","-96.80805"
"484391054041","1126","75","32.68491","-97.377854"
"481210216492","1183","212","33.014159","-96.938352"
"481130165241","1216","172","32.565851","-96.984343"
"481130048001","1534","539","32.742209","-96.817221"
"481130126044","1332","6","32.848664","-96.644781"
"481130157002","1115","318","32.753171","-96.974778"
"481210216343","1095","15","33.005915","-96.851174"
"484391055053","1209","533","32.668294","-97.39564"
"480850313243","1639","157","33.036266","-96.654175"
"481130141401","2329","38","32.862062","-97.000464"
"484391135163","1347","476","32.855157","-97.086374"
"481130141491","1398","116","32.925639","-96.956022"
"481390608013","3123","1736","32.455871","-96.991116"
"484391139174","1760","36","32.864374","-97.277909"
"481210218003","1357","570","33.110162","-96.846146"
"481130178181","1143","9","32.802383","-96.618858"
"483671406034","1966","107","32.628805","-97.815864"
"481130131074","775","0","32.894632","-96.773216"
"480850316362","1683","212","33.060992","-96.755844"
"480850316302","1114","197","33.082545","-96.732399"
"481130130111","1424","17","32.876582","-96.689531"
"484391132122","1801","526","32.833896","-97.247326"
"481130002012","1246","727","32.832509","-96.757571"
"481130178172","2186","5553","32.801756","-96.622067"
"484391115463","1466","9","32.686602","-97.18213"
"484391065022","1734","829","32.753277","-97.222447"
"481390601032","1942","131","32.528894","-96.701508"
"484391131161","2113","39","32.776289","-97.065272"
"481130166191","1809","420","32.609923","-96.848622"
"484391113121","0","93","32.568387","-97.094624"
"480850316261","1110","961","33.023049","-96.745935"
"481130181372","588","114","32.863555","-96.547475"
"481130164121","2366","107","32.657017","-96.998391"
"480850304092","2060","660","33.141995","-96.819927"
"484391140062","2569","232","32.853788","-97.374274"
"481210217492","1431","250","33.048764","-97.101523"
"484391065241","1717","1677","32.819414","-97.094584"
"483970401011","1208","115","32.937793","-96.479183"
"484391140033","1724","47","32.87579","-97.346408"
"481130097011","1435","153","32.892291","-96.875235"
"484391217032","1482","2230","32.745541","-97.111173"
"481130181303","991","1291","32.829244","-96.627393"
"484391060022","1914","4341","32.662586","-97.309763"
"484391140131","1558","25","32.845985","-97.380858"
"481210216474","782","66","33.054285","-96.846473"
"484391134084","1144","161","32.81352","-97.171812"
"484391132131","2591","1337","32.833739","-97.230501"
"481130130051","1152","319","32.882549","-96.704597"
"484391140061","2107","60","32.852905","-97.384683"
"484391216153","1474","291","32.755739","-97.143968"
"484391133021","977","116","32.805125","-97.2325"
"481130007061","1141","1071","32.824238","-96.788372"
"480850316763","1365","1192","33.047249","-96.790939"
"481130088012","1881","346","32.715249","-96.797592"
"481130190252","1617","22","32.948512","-96.635012"
"481130096042","1452","909","32.916065","-96.80746"
"484391140143","1528","443","32.87683","-97.38417"
"481130022002","617","1413","32.788827","-96.789318"
"484391131092","1347","10200","32.765105","-97.06832"
"481130181283","1778","17","32.848291","-96.602083"
"484391063001","1403","89","32.716837","-97.244261"
"484391110292","2326","16","32.556162","-97.351361"
